GO_ID,GO_term,Category,gene_name
GO:0009376,HslUV protease complex,Component,clpP
GO:0009376,HslUV protease complex,Component,clpX
GO:0032781,positive regulation of ATPase activity,Process,sspB
GO:0032781,positive regulation of ATPase activity,Process,viaA
GO:0045732,positive regulation of protein catabolic process,Process,sspB
GO:0051117,ATPase binding,Function,sspB
GO:0051117,ATPase binding,Function,clpP
GO:0000166,nucleotide binding,Function,carB
GO:0000166,nucleotide binding,Function,ydiB
GO:0000166,nucleotide binding,Function,potA
GO:0000166,nucleotide binding,Function,aroE
GO:0000166,nucleotide binding,Function,yajQ
GO:0004087,carbamoyl-phosphate synthase (ammonia) activity,Function,carB
GO:0004088,carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity,Function,carA
GO:0004088,carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity,Function,carB
GO:0005951,carbamoyl-phosphate synthase complex,Component,carB
GO:0005951,carbamoyl-phosphate synthase complex,Component,carA
GO:0006541,glutamine metabolic process,Process,carA
GO:0006541,glutamine metabolic process,Process,asnB
GO:0006541,glutamine metabolic process,Process,purF
GO:0006541,glutamine metabolic process,Process,purL
GO:0006541,glutamine metabolic process,Process,carB
GO:0006807,nitrogen compound metabolic process,Process,sad
GO:0006807,nitrogen compound metabolic process,Process,gabD
GO:0006807,nitrogen compound metabolic process,Process,hcp
GO:0006807,nitrogen compound metabolic process,Process,yjjI
GO:0006807,nitrogen compound metabolic process,Process,carA
GO:0006807,nitrogen compound metabolic process,Process,pyrB
GO:0006807,nitrogen compound metabolic process,Process,carB
GO:0016597,amino acid binding,Function,carB
GO:0016597,amino acid binding,Function,asnB
GO:0016597,amino acid binding,Function,artJ
GO:0016597,amino acid binding,Function,tdcB
GO:0016597,amino acid binding,Function,ilvA
GO:0016597,amino acid binding,Function,metR
GO:0016597,amino acid binding,Function,asnC
GO:0016597,amino acid binding,Function,hisJ
GO:0016597,amino acid binding,Function,tcyJ
GO:0016597,amino acid binding,Function,glyA
GO:0016597,amino acid binding,Function,alaS
GO:0019856,pyrimidine nucleobase biosynthetic process,Process,carB
GO:0019856,pyrimidine nucleobase biosynthetic process,Process,pyrL
GO:0019856,pyrimidine nucleobase biosynthetic process,Process,pyrG
GO:0046872,metal ion binding,Function,carB
GO:0046872,metal ion binding,Function,cysS
GO:0046872,metal ion binding,Function,acnA
GO:0046872,metal ion binding,Function,hxpB
GO:0046872,metal ion binding,Function,kbl
GO:0046872,metal ion binding,Function,mutM
GO:0046872,metal ion binding,Function,yigL
GO:0046872,metal ion binding,Function,tatD
GO:0046872,metal ion binding,Function,sodA
GO:0046872,metal ion binding,Function,bepA
GO:0046872,metal ion binding,Function,ygiF
GO:0046872,metal ion binding,Function,cutA
GO:0046872,metal ion binding,Function,phoQ
GO:0046872,metal ion binding,Function,glpQ
GO:0046872,metal ion binding,Function,lapB
GO:0046872,metal ion binding,Function,hisD
GO:0046872,metal ion binding,Function,thiE
GO:0046872,metal ion binding,Function,ptsI
GO:0046872,metal ion binding,Function,pdxK
GO:0046872,metal ion binding,Function,gshA
GO:0046872,metal ion binding,Function,thiF
GO:0046872,metal ion binding,Function,glpK
GO:0046872,metal ion binding,Function,thiL
GO:0046872,metal ion binding,Function,rbn
GO:0046872,metal ion binding,Function,ispG
GO:0046872,metal ion binding,Function,kduI
GO:0046872,metal ion binding,Function,aroL
GO:0046872,metal ion binding,Function,alsE
GO:0046872,metal ion binding,Function,leuB
GO:0046872,metal ion binding,Function,ftp
GO:0046872,metal ion binding,Function,ispF
GO:0046872,metal ion binding,Function,rfbA
GO:0046872,metal ion binding,Function,glpC
GO:0046872,metal ion binding,Function,epmC
GO:0046872,metal ion binding,Function,ybgI
GO:0046872,metal ion binding,Function,ushA
GO:0046872,metal ion binding,Function,rpe
GO:0046872,metal ion binding,Function,groS
GO:0046872,metal ion binding,Function,sgcE
GO:0019288,"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway",Process,dxr
GO:0019288,"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway",Process,dxs
GO:0019288,"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway",Process,ispG
GO:0019288,"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway",Process,ispH
GO:0042380,hydroxymethylbutenyl pyrophosphate reductase activity,Function,ispH
GO:0051538,"3 iron, 4 sulfur cluster binding",Function,sdhB
GO:0051538,"3 iron, 4 sulfur cluster binding",Function,frdB
GO:0051538,"3 iron, 4 sulfur cluster binding",Function,hyaA
GO:0051538,"3 iron, 4 sulfur cluster binding",Function,ispH
GO:0051538,"3 iron, 4 sulfur cluster binding",Function,narH
GO:0009898,cytoplasmic side of plasma membrane,Component,fadD
GO:0009898,cytoplasmic side of plasma membrane,Component,putA
GO:0009898,cytoplasmic side of plasma membrane,Component,pldB
GO:0009898,cytoplasmic side of plasma membrane,Component,envZ
GO:0009898,cytoplasmic side of plasma membrane,Component,minD
GO:0009898,cytoplasmic side of plasma membrane,Component,mqo
GO:0009898,cytoplasmic side of plasma membrane,Component,ftsA
GO:0009898,cytoplasmic side of plasma membrane,Component,lgt
GO:0009898,cytoplasmic side of plasma membrane,Component,dsbD
GO:0009898,cytoplasmic side of plasma membrane,Component,bcsQ
GO:0032153,cell division site,Component,ftsI
GO:0032153,cell division site,Component,ftsW
GO:0032153,cell division site,Component,ftsA
GO:0032153,cell division site,Component,ftsZ
GO:0032153,cell division site,Component,zipA
GO:0032153,cell division site,Component,nlpD
GO:0032153,cell division site,Component,zapA
GO:0032153,cell division site,Component,ftsX
GO:0032153,cell division site,Component,ftsE
GO:0032153,cell division site,Component,envC
GO:0032153,cell division site,Component,zapE
GO:0032153,cell division site,Component,zapD
GO:0032153,cell division site,Component,ftsL
GO:0032153,cell division site,Component,tolQ
GO:0032153,cell division site,Component,zapC
GO:0032153,cell division site,Component,blr
GO:0032153,cell division site,Component,damX
GO:0032153,cell division site,Component,zapB
GO:0032153,cell division site,Component,tolA
GO:0032153,cell division site,Component,tolR
GO:0032153,cell division site,Component,yraP
GO:0032153,cell division site,Component,dgcN
GO:0032153,cell division site,Component,tolB
GO:0032153,cell division site,Component,ftsQ
GO:0032153,cell division site,Component,ftsP
GO:0032153,cell division site,Component,pal
GO:0032153,cell division site,Component,dedD
GO:0032153,cell division site,Component,ftsB
GO:0032153,cell division site,Component,dapE
GO:0032153,cell division site,Component,ftsN
GO:0032153,cell division site,Component,mrdB
GO:0032153,cell division site,Component,ygeR
GO:0051301,cell division,Process,ftsI
GO:0051301,cell division,Process,ftsW
GO:0051301,cell division,Process,ftsQ
GO:0051301,cell division,Process,ftsA
GO:0051301,cell division,Process,ftsZ
GO:0051301,cell division,Process,ftsK
GO:0051301,cell division,Process,minC
GO:0051301,cell division,Process,ftsB
GO:0051301,cell division,Process,zapA
GO:0051301,cell division,Process,ftsX
GO:0051301,cell division,Process,ftsE
GO:0051301,cell division,Process,ftsN
GO:0051301,cell division,Process,dacA
GO:0051301,cell division,Process,zapE
GO:0051301,cell division,Process,tolQ
GO:0051301,cell division,Process,radD
GO:0051301,cell division,Process,minD
GO:0051301,cell division,Process,tolA
GO:0051301,cell division,Process,tolR
GO:0051301,cell division,Process,nlpI
GO:0051301,cell division,Process,cpoB
GO:0051301,cell division,Process,tolB
GO:0051301,cell division,Process,amiA
GO:0051301,cell division,Process,ftsP
GO:0051301,cell division,Process,ycjY
GO:0051301,cell division,Process,amiB
GO:0051301,cell division,Process,clpX
GO:0051301,cell division,Process,pal
GO:0051301,cell division,Process,ymgF
GO:0051301,cell division,Process,amiC
GO:0051301,cell division,Process,mukB
GO:0051301,cell division,Process,matP
GO:0051301,cell division,Process,mrdB
GO:0003887,DNA-directed DNA polymerase activity,Function,dnaE
GO:0003887,DNA-directed DNA polymerase activity,Function,dinB
GO:0003887,DNA-directed DNA polymerase activity,Function,polA
GO:0003887,DNA-directed DNA polymerase activity,Function,polB
GO:0003887,DNA-directed DNA polymerase activity,Function,umuC
GO:0003887,DNA-directed DNA polymerase activity,Function,umuD
GO:0006261,DNA-dependent DNA replication,Process,dam
GO:0006261,DNA-dependent DNA replication,Process,priA
GO:0006261,DNA-dependent DNA replication,Process,dnaT
GO:0006261,DNA-dependent DNA replication,Process,polA
GO:0006261,DNA-dependent DNA replication,Process,holB
GO:0006261,DNA-dependent DNA replication,Process,polB
GO:0006261,DNA-dependent DNA replication,Process,priC
GO:0006261,DNA-dependent DNA replication,Process,rarA
GO:0006261,DNA-dependent DNA replication,Process,holA
GO:0006261,DNA-dependent DNA replication,Process,dnaX
GO:0008296,3'-5'-exodeoxyribonuclease activity,Function,cas3
GO:0008296,3'-5'-exodeoxyribonuclease activity,Function,sbcC
GO:0008296,3'-5'-exodeoxyribonuclease activity,Function,polB
GO:0008296,3'-5'-exodeoxyribonuclease activity,Function,yqgF
GO:0008296,3'-5'-exodeoxyribonuclease activity,Function,yhbQ
GO:0009432,SOS response,Process,recA
GO:0009432,SOS response,Process,lexA
GO:0009432,SOS response,Process,recX
GO:0009432,SOS response,Process,sulA
GO:0009432,SOS response,Process,dinB
GO:0009432,SOS response,Process,ydjM
GO:0009432,SOS response,Process,ruvA
GO:0009432,SOS response,Process,cho
GO:0009432,SOS response,Process,tisB
GO:0009432,SOS response,Process,recN
GO:0009432,SOS response,Process,uvrD
GO:0009432,SOS response,Process,polB
GO:0009432,SOS response,Process,umuC
GO:0009432,SOS response,Process,yebG
GO:0009432,SOS response,Process,dinI
GO:0009432,SOS response,Process,ruvB
GO:0009432,SOS response,Process,rimK
GO:0009432,SOS response,Process,umuD
GO:0009432,SOS response,Process,symE
GO:0009432,SOS response,Process,dinD
GO:0009432,SOS response,Process,dinG
GO:0009432,SOS response,Process,ssb
GO:0045004,DNA replication proofreading,Process,polB
GO:0045004,DNA replication proofreading,Process,dnaQ
GO:0045004,DNA replication proofreading,Process,rnt
GO:0045004,DNA replication proofreading,Process,exoX
GO:0000976,transcription regulatory region sequence-specific DNA binding,Function,cueR
GO:0000976,transcription regulatory region sequence-specific DNA binding,Function,arcA
GO:0000976,transcription regulatory region sequence-specific DNA binding,Function,araC
GO:0000976,transcription regulatory region sequence-specific DNA binding,Function,ompR
GO:0000976,transcription regulatory region sequence-specific DNA binding,Function,phoP
GO:0000976,transcription regulatory region sequence-specific DNA binding,Function,relE
GO:0000976,transcription regulatory region sequence-specific DNA binding,Function,csgD
GO:0000976,transcription regulatory region sequence-specific DNA binding,Function,lexA
GO:0000976,transcription regulatory region sequence-specific DNA binding,Function,fur
GO:0000976,transcription regulatory region sequence-specific DNA binding,Function,fis
GO:0000976,transcription regulatory region sequence-specific DNA binding,Function,lrp
GO:0000976,transcription regulatory region sequence-specific DNA binding,Function,nikR
GO:0000976,transcription regulatory region sequence-specific DNA binding,Function,relB
GO:0000976,transcription regulatory region sequence-specific DNA binding,Function,narL
GO:0000976,transcription regulatory region sequence-specific DNA binding,Function,fnr
GO:0000976,transcription regulatory region sequence-specific DNA binding,Function,hipB
GO:0000976,transcription regulatory region sequence-specific DNA binding,Function,mntR
GO:0000976,transcription regulatory region sequence-specific DNA binding,Function,mraZ
GO:0000976,transcription regulatory region sequence-specific DNA binding,Function,ihfA
GO:0000976,transcription regulatory region sequence-specific DNA binding,Function,cytR
GO:0000976,transcription regulatory region sequence-specific DNA binding,Function,hypT
GO:0000976,transcription regulatory region sequence-specific DNA binding,Function,hns
GO:0000976,transcription regulatory region sequence-specific DNA binding,Function,zur
GO:0000976,transcription regulatory region sequence-specific DNA binding,Function,rutR
GO:0000976,transcription regulatory region sequence-specific DNA binding,Function,hipA
